Work_ID,State,District,Work_Type,Sanction_Amount,Estimated_Cost,Expenditure,Progress_Percentage,Delay_Days,Implementing_Agency,Status,Latitude,Longitude,Anomaly,Anomaly_Status,Anomaly_Score,Risk_Score,Risk_Level,Risk_Reasons
MPLADS_0780,Telangana,District_2,Drinking Water,1737023,248110,2859095,84,483,Agency_19,Delayed,16.195791,78.119197,1,Normal,0.0235867092814768,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0781,Andhra Pradesh,District_25,School,2678973,4129430,1325502,31,58,Agency_11,In Progress,12.681867,80.497021,1,Normal,0.0667807875586788,0,LOW,No major risk detected
MPLADS_0782,Kerala,District_13,School,2096719,464627,4390088,53,163,Agency_15,Completed,9.58582,76.355729,1,Normal,0.0657140832088299,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0783,Karnataka,District_28,School,3921240,2853089,1209110,97,258,Agency_11,In Progress,13.580665,75.379628,1,Normal,0.0478669588451614,25,LOW,Severe project delay
MPLADS_0784,Karnataka,District_1,Drinking Water,3962669,2425163,856462,71,313,Agency_19,Not Started,16.702352,74.221457,1,Normal,0.0844256161687913,25,LOW,Severe project delay
MPLADS_0785,Andhra Pradesh,District_17,Drinking Water,1476548,3782517,733879,58,215,Agency_10,Not Started,18.559107,83.603337,1,Normal,0.0878701487310075,25,LOW,Severe project delay
MPLADS_0786,Maharashtra,District_13,Drinking Water,4041818,3341066,3998571,40,182,Agency_12,Not Started,19.94073,77.523739,1,Normal,0.0822966445965836,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0787,Andhra Pradesh,District_4,Road,3829044,4934872,3342006,65,56,Agency_1,Not Started,18.489196,78.201174,1,Normal,0.0339843339736511,15,LOW,High expenditure
MPLADS_0788,Telangana,District_7,Drainage,2074611,4803954,1629814,95,144,Agency_7,Not Started,16.123774,78.110139,1,Normal,0.032320740329664,15,LOW,Project delay
MPLADS_0789,Andhra Pradesh,District_17,Road,300231,1267933,1454315,53,422,Agency_17,In Progress,17.844217,76.980829,1,Normal,0.0412316371208849,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0790,Karnataka,District_9,School,1111516,1749547,1512718,39,89,Agency_10,Not Started,15.579648,78.579013,1,Normal,0.0815322122476746,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0791,Andhra Pradesh,District_4,Drainage,4624475,2927597,2838340,27,451,Agency_6,Not Started,18.247594,80.92371,1,Normal,0.0516720660627341,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0792,Maharashtra,District_19,Hospital,4785524,4450131,1204737,36,310,Agency_17,Completed,16.013666,79.5004,1,Normal,0.0351206242707854,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0793,Kerala,District_1,School,3422105,3159823,3553525,64,44,Agency_18,Not Started,10.955301,75.098826,1,Normal,0.0775750783650719,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0794,Tamil Nadu,District_10,Community Hall,1028935,392424,408825,73,459,Agency_5,Completed,8.525601,80.020433,1,Normal,0.0064390768295989,25,LOW,Severe project delay
MPLADS_0795,Andhra Pradesh,District_4,Road,1080451,1511659,1895190,54,256,Agency_18,Completed,17.016722,83.417223,1,Normal,0.0974703510621478,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0796,Maharashtra,District_9,Drinking Water,2180118,2990107,4705781,3,20,Agency_17,Completed,21.313363,77.345711,1,Normal,0.0008029139621797,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0797,Maharashtra,District_13,Road,470993,2100241,240596,98,466,Agency_16,In Progress,18.963401,76.172548,-1,Anomaly,-0.0391945342539754,45,MEDIUM,"Severe project delay, AI detected unusual pattern"
MPLADS_0798,Kerala,District_14,Drinking Water,3451461,3071034,2889198,9,20,Agency_8,In Progress,9.657954,75.929949,1,Normal,0.0487503905929451,35,MEDIUM,"High expenditure, Low progress with high expenditure"
MPLADS_0799,Karnataka,District_10,Drainage,2310791,4984349,4132990,46,51,Agency_13,Delayed,16.917158,76.768848,1,Normal,0.0344172347387545,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0800,Maharashtra,District_6,Community Hall,296331,1206245,4115810,74,337,Agency_16,Delayed,21.401401,76.280054,1,Normal,0.0492023790750734,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0801,Maharashtra,District_16,Drainage,3081830,4976622,2752651,13,170,Agency_11,Completed,19.546082,77.839853,1,Normal,0.0525136308223282,50,MEDIUM,"High expenditure, Project delay, Low progress with high expenditure"
MPLADS_0802,Maharashtra,District_6,Community Hall,4434575,208998,1443482,37,435,Agency_6,In Progress,19.446032,78.43186,1,Normal,0.0305614905208511,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0803,Maharashtra,District_17,Road,4651318,1726079,304358,11,66,Agency_3,Not Started,17.143318,76.852619,1,Normal,0.0151619655981005,10,LOW,High sanctioned amount
MPLADS_0804,Telangana,District_10,Drinking Water,4130790,672995,2883798,44,112,Agency_1,Delayed,16.227322,78.661143,1,Normal,0.0832576509838256,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0805,Telangana,District_18,Drainage,2846749,3812853,4731005,16,299,Agency_18,In Progress,17.799435,79.678452,1,Normal,0.0595466767395812,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0806,Karnataka,District_27,Community Hall,3916585,4100230,1592369,79,159,Agency_5,Not Started,18.153717,76.762995,1,Normal,0.0706713072305719,15,LOW,Project delay
MPLADS_0807,Andhra Pradesh,District_22,School,2802690,2053011,4980345,34,265,Agency_13,Not Started,17.50772,80.800755,1,Normal,0.055177235218731,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0808,Maharashtra,District_18,School,1053510,1326120,2996386,65,319,Agency_10,In Progress,19.721676,73.188737,1,Normal,0.1011861049820422,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0809,Kerala,District_3,Drainage,4261422,4511918,1191753,74,231,Agency_5,Delayed,9.370201,75.740818,1,Normal,0.0613601671877876,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0810,Andhra Pradesh,District_20,Drinking Water,1121192,3423195,1257752,40,462,Agency_14,In Progress,15.718456,77.069755,1,Normal,0.0600332886929255,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0811,Kerala,District_27,Drainage,3465473,1858516,4594751,66,324,Agency_17,Delayed,8.844111,75.519717,1,Normal,0.0807099113989692,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0812,Andhra Pradesh,District_21,Road,1910371,1006011,4705154,28,67,Agency_1,Completed,19.012116,79.383911,1,Normal,0.0402147218542598,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0813,Karnataka,District_25,Community Hall,4247099,3707905,3324479,17,27,Agency_2,In Progress,14.874287,74.902049,1,Normal,0.0334662619392817,30,LOW,"Low progress with high expenditure, High sanctioned amount"
MPLADS_0814,Maharashtra,District_28,Road,3560764,4075129,126908,19,436,Agency_7,In Progress,19.57007,74.929671,1,Normal,0.0208780294246374,25,LOW,Severe project delay
MPLADS_0815,Maharashtra,District_15,School,1621480,3811509,2353145,13,115,Agency_10,Delayed,16.945452,76.887553,1,Normal,0.0853536803918224,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0816,Tamil Nadu,District_15,Community Hall,3460956,842955,3385896,33,50,Agency_7,Delayed,8.030832,76.232189,1,Normal,0.0688772923579613,35,MEDIUM,"High expenditure, Low progress with high expenditure"
MPLADS_0817,Kerala,District_4,Drainage,1980873,1316571,861563,48,180,Agency_16,In Progress,9.207717,74.895476,1,Normal,0.0936482446067449,15,LOW,Project delay
MPLADS_0818,Andhra Pradesh,District_29,Road,3665590,1811126,860712,53,259,Agency_5,Not Started,13.31297,79.444771,1,Normal,0.0879046920967363,25,LOW,Severe project delay
MPLADS_0819,Andhra Pradesh,District_27,Hospital,2410901,4160993,3957922,30,78,Agency_12,Not Started,17.897065,81.333594,1,Normal,0.0693845843629494,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0820,Telangana,District_9,Drinking Water,3239858,343313,651142,57,272,Agency_17,Not Started,17.901938,78.315258,1,Normal,0.0700437752573874,25,LOW,Severe project delay
MPLADS_0821,Tamil Nadu,District_27,Drinking Water,3002053,4398366,247902,41,107,Agency_16,Completed,13.217821,77.867463,1,Normal,0.0416623177052492,15,LOW,Project delay
MPLADS_0822,Telangana,District_26,Hospital,3341987,1652525,2170231,57,450,Agency_16,Completed,16.15708,79.544853,1,Normal,0.072907092042625,25,LOW,Severe project delay
MPLADS_0823,Telangana,District_19,School,4663311,1767355,1604441,81,73,Agency_19,Delayed,16.266737,78.511848,1,Normal,0.0505064973888959,10,LOW,High sanctioned amount
MPLADS_0824,Telangana,District_24,Community Hall,4467338,3996617,4514562,29,174,Agency_15,Completed,17.880389,80.522046,1,Normal,0.0509698292330925,75,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0825,Kerala,District_28,Drinking Water,4153099,3533974,492450,24,489,Agency_12,Not Started,10.470314,76.625873,1,Normal,0.0186077337101182,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0826,Kerala,District_17,Hospital,840671,3292792,1908238,62,183,Agency_10,In Progress,12.766957,75.141872,1,Normal,0.0905659134146291,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0827,Karnataka,District_11,Drainage,4557863,4950318,1529598,18,22,Agency_2,Completed,13.423121,75.81505,-1,Anomaly,-0.0113626433620733,30,LOW,"High sanctioned amount, AI detected unusual pattern"
MPLADS_0828,Karnataka,District_25,Hospital,4313272,1497922,2219485,71,273,Agency_7,Completed,14.452797,75.890697,1,Normal,0.0993875633177873,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0829,Telangana,District_9,School,4738195,183114,2669232,91,128,Agency_13,Not Started,19.521205,79.913324,1,Normal,0.0262857813409818,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0830,Tamil Nadu,District_10,School,634718,3003718,55807,7,290,Agency_3,Completed,11.404269,77.499365,1,Normal,0.0062368513779583,25,LOW,Severe project delay
MPLADS_0831,Andhra Pradesh,District_18,Road,2244358,4735942,1445986,94,319,Agency_15,Delayed,18.037017,84.43599,1,Normal,0.0452393240041316,25,LOW,Severe project delay
MPLADS_0832,Kerala,District_20,Drinking Water,1858566,1937717,670501,2,185,Agency_1,In Progress,11.977512,74.804069,1,Normal,0.0529572990701053,25,LOW,Severe project delay
MPLADS_0833,Tamil Nadu,District_13,Road,2554973,734076,1568274,66,478,Agency_3,Not Started,11.563848,76.414769,1,Normal,0.0653212940503952,25,LOW,Severe project delay
MPLADS_0834,Maharashtra,District_8,Hospital,4102579,4018178,4832884,85,58,Agency_10,Delayed,17.274447,73.094055,1,Normal,0.0047596155120624,40,MEDIUM,"Expenditure exceeds sanctioned amount, High sanctioned amount"
MPLADS_0835,Kerala,District_7,Community Hall,819565,189133,657272,80,491,Agency_15,Not Started,10.977459,76.585134,-1,Anomaly,-0.0126005595857667,60,MEDIUM,"High expenditure, Severe project delay, AI detected unusual pattern"
MPLADS_0836,Kerala,District_17,Community Hall,3746944,3859697,4742369,99,0,Agency_6,Delayed,8.726643,75.797981,-1,Anomaly,-0.02866293439064,50,MEDIUM,"Expenditure exceeds sanctioned amount, AI detected unusual pattern"
MPLADS_0837,Karnataka,District_21,School,3934175,4589469,3194074,16,130,Agency_15,In Progress,14.693656,75.697644,1,Normal,0.064810205157309,50,MEDIUM,"High expenditure, Project delay, Low progress with high expenditure"
MPLADS_0838,Andhra Pradesh,District_23,Community Hall,2167191,1512597,2948287,13,66,Agency_7,In Progress,13.398765,80.093477,1,Normal,0.0807039732784281,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0839,Andhra Pradesh,District_15,Community Hall,1659425,320001,3774993,8,292,Agency_5,Delayed,17.557775,77.275162,1,Normal,0.0565298131319627,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0840,Maharashtra,District_20,Community Hall,2353707,4667631,319963,61,466,Agency_4,Delayed,16.12117,75.544602,1,Normal,0.0175442722478077,25,LOW,Severe project delay
MPLADS_0841,Maharashtra,District_15,Hospital,1589663,3447570,4101701,93,284,Agency_18,Delayed,21.721217,78.149153,1,Normal,0.0669089357422016,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0842,Kerala,District_1,Community Hall,1048899,1449298,1193493,20,88,Agency_3,Delayed,11.321882,75.740992,1,Normal,0.0597319472660832,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0843,Telangana,District_25,Drainage,2148729,4197413,4751882,75,416,Agency_17,Delayed,18.234009,77.238498,1,Normal,0.0431677888991036,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0844,Karnataka,District_14,Community Hall,4352096,832409,1433271,36,99,Agency_18,Delayed,15.952672,78.20112,1,Normal,0.0646236978188523,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0845,Karnataka,District_5,Community Hall,1870844,1767826,4628219,95,188,Agency_18,In Progress,15.788014,78.019014,1,Normal,0.0444875294597151,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0846,Kerala,District_11,Road,1001302,2491724,1717229,10,476,Agency_2,Delayed,11.530276,75.113452,1,Normal,0.0309552565263303,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0847,Tamil Nadu,District_16,Hospital,4255089,4894636,4060177,19,377,Agency_13,Completed,13.053739,76.479064,1,Normal,0.0232615847702253,70,HIGH,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0848,Telangana,District_2,School,1170803,763391,2750936,34,345,Agency_15,In Progress,17.989267,77.740121,1,Normal,0.0775692309239485,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0849,Kerala,District_8,Road,955112,4749654,1561726,52,387,Agency_5,Not Started,8.25385,75.897289,1,Normal,0.0573989632912045,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0850,Telangana,District_11,Drinking Water,3785447,387164,2516976,46,240,Agency_3,In Progress,17.009667,79.046802,1,Normal,0.0856927411404642,25,LOW,Severe project delay
MPLADS_0851,Telangana,District_29,Hospital,3914860,3224209,4401649,74,269,Agency_5,Not Started,18.16652,77.366208,1,Normal,0.0789558779105971,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0852,Telangana,District_18,Drainage,200653,2813779,2910203,51,497,Agency_5,Not Started,16.304314,79.322841,1,Normal,0.0096448403524622,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0853,Kerala,District_3,Hospital,4507910,2908214,1660870,7,218,Agency_5,Completed,9.77857,76.695851,1,Normal,0.0625609710872838,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0854,Karnataka,District_26,Drinking Water,2538144,2284967,3630597,3,416,Agency_3,Delayed,16.066042,77.88978,1,Normal,0.0549499566913846,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0855,Karnataka,District_1,Drinking Water,3533978,2070880,818062,26,405,Agency_3,Delayed,16.34745,75.977683,1,Normal,0.0738698622476641,25,LOW,Severe project delay
MPLADS_0856,Telangana,District_11,Drinking Water,3506537,2851285,2999159,43,175,Agency_18,In Progress,18.559163,78.246448,1,Normal,0.1064508953077726,30,LOW,"High expenditure, Project delay"
MPLADS_0857,Tamil Nadu,District_16,School,3538882,2466338,4844028,39,386,Agency_4,Delayed,9.715356,79.513738,1,Normal,0.0509963359788054,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0858,Andhra Pradesh,District_18,Community Hall,436213,4293780,677538,46,470,Agency_1,Completed,15.546369,83.166881,-1,Anomaly,-0.0003933833191157,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, AI detected unusual pattern"
MPLADS_0859,Kerala,District_16,Hospital,2546589,3943193,4617455,93,340,Agency_16,In Progress,11.983143,77.029662,1,Normal,0.041386119759023,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0860,Andhra Pradesh,District_23,Community Hall,466690,2867754,2023338,43,232,Agency_8,In Progress,18.649793,80.19098,1,Normal,0.0915478456934289,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0861,Tamil Nadu,District_10,Community Hall,1213951,2831460,3088378,47,150,Agency_17,In Progress,9.785654,78.645235,1,Normal,0.1099876301901218,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0862,Kerala,District_18,Drainage,3046244,1305959,4882691,90,451,Agency_8,Delayed,9.907393,76.362793,1,Normal,0.0016661461677064,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0863,Telangana,District_6,Drinking Water,4396421,4313397,2072624,84,276,Agency_7,Delayed,18.692902,79.815939,1,Normal,0.0648758658049221,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0864,Karnataka,District_19,School,927751,2163687,4655373,51,228,Agency_8,Delayed,14.12187,74.767557,1,Normal,0.0708883210631717,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0865,Andhra Pradesh,District_4,Drainage,972426,1669426,1957175,83,170,Agency_12,In Progress,15.441494,77.855013,1,Normal,0.0857648092337655,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0866,Maharashtra,District_27,Road,728066,4500627,4271663,67,222,Agency_16,In Progress,21.385631,75.470783,1,Normal,0.0559209789305523,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0867,Maharashtra,District_13,School,1927779,2406068,2310612,10,212,Agency_12,Not Started,16.603988,72.811216,1,Normal,0.1001240478900378,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0868,Tamil Nadu,District_24,Community Hall,1675199,2188421,4020768,76,281,Agency_19,Not Started,11.616605,78.87499,1,Normal,0.1003786806893871,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0869,Telangana,District_14,School,1851951,970631,2052749,72,40,Agency_10,Delayed,17.196477,77.472505,1,Normal,0.0801334659912603,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0870,Andhra Pradesh,District_3,Drinking Water,102949,335291,1335831,3,121,Agency_7,In Progress,15.303551,79.220862,-1,Anomaly,-0.0171036000750096,85,CRITICAL,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0871,Telangana,District_10,Road,4708234,2585896,4988985,75,226,Agency_12,Delayed,18.576195,79.501961,1,Normal,0.0327143117834165,65,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount"
MPLADS_0872,Andhra Pradesh,District_6,Drinking Water,2242710,1699959,4490609,72,293,Agency_5,Delayed,15.006319,78.46493,1,Normal,0.0892778926720051,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0873,Tamil Nadu,District_1,Road,3604184,3920019,915352,76,87,Agency_16,Not Started,13.533001,78.106807,1,Normal,0.0594565490206916,0,LOW,No major risk detected
MPLADS_0874,Tamil Nadu,District_23,Drainage,1059260,2238077,901255,47,266,Agency_9,Completed,11.854336,76.790322,1,Normal,0.0861495734563486,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0875,Maharashtra,District_24,Community Hall,839148,4834973,1970022,25,488,Agency_7,Delayed,18.756333,72.828555,1,Normal,0.0052895657740799,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0876,Telangana,District_27,Road,1565509,3819484,3286194,76,28,Agency_14,Completed,17.872366,80.863266,1,Normal,0.0701973902830924,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0877,Kerala,District_14,Road,1603091,1340906,2288598,38,494,Agency_11,Completed,9.967351,74.90139,1,Normal,0.0551307263900304,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0878,Maharashtra,District_8,Road,3871301,1485367,4621534,91,246,Agency_7,In Progress,15.801213,75.82029,1,Normal,0.0475087685593274,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0879,Telangana,District_19,School,2219068,1590450,1891397,57,315,Agency_10,In Progress,16.456102,77.288738,1,Normal,0.1106455722419909,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0880,Maharashtra,District_14,Drainage,3917239,3771040,3921251,18,450,Agency_9,Delayed,20.515388,76.405741,1,Normal,0.0448937718192774,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0881,Kerala,District_10,School,1358166,1739576,4615681,87,448,Agency_4,Not Started,9.530526,77.140216,1,Normal,0.0325340276384429,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0882,Karnataka,District_17,Community Hall,2919530,3296849,1690664,82,243,Agency_16,Not Started,12.312973,78.397227,1,Normal,0.0962074411053961,25,LOW,Severe project delay
MPLADS_0883,Karnataka,District_9,Road,2145104,315976,3556434,76,60,Agency_10,Delayed,13.697767,78.086657,1,Normal,0.0608266352710648,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0884,Karnataka,District_29,Drainage,3770922,1655196,2488843,76,146,Agency_19,Delayed,15.7206,77.802854,1,Normal,0.0988546260750127,15,LOW,Project delay
MPLADS_0885,Karnataka,District_6,Drainage,3982623,4256771,772557,57,173,Agency_17,Not Started,18.388092,75.326665,1,Normal,0.0667117677261165,15,LOW,Project delay
MPLADS_0886,Andhra Pradesh,District_11,Hospital,1173270,1095851,4240061,27,432,Agency_9,Completed,18.943494,79.854803,1,Normal,0.048169300729761,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0887,Karnataka,District_25,Community Hall,2561019,127994,2729713,65,277,Agency_13,Delayed,14.198583,75.565781,1,Normal,0.0784756557813546,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0888,Kerala,District_7,Drainage,1380728,4338506,4156477,9,333,Agency_1,Completed,10.690475,75.200777,1,Normal,0.0495971887392741,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0889,Tamil Nadu,District_17,Road,1079242,2714921,592933,85,368,Agency_2,Delayed,11.100784,78.47516,1,Normal,0.0622793101824998,25,LOW,Severe project delay
MPLADS_0890,Tamil Nadu,District_28,Road,2217626,3591525,331199,76,440,Agency_13,Delayed,12.26665,79.70133,1,Normal,0.0414095816943433,25,LOW,Severe project delay
MPLADS_0891,Andhra Pradesh,District_28,Drainage,3758201,1484730,936502,57,378,Agency_9,Completed,15.506913,79.148899,1,Normal,0.0835121137755416,25,LOW,Severe project delay
MPLADS_0892,Karnataka,District_1,School,400068,4689158,3839994,72,141,Agency_7,Completed,13.315344,74.89527,1,Normal,0.0433422347096336,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0893,Karnataka,District_22,Community Hall,3474638,3843730,1421746,96,43,Agency_16,Not Started,11.903533,75.575261,1,Normal,0.0207453339296207,0,LOW,No major risk detected
MPLADS_0894,Karnataka,District_5,Road,2788384,4121650,2439488,13,143,Agency_19,Delayed,13.391734,78.44552,1,Normal,0.087426326853764,50,MEDIUM,"High expenditure, Project delay, Low progress with high expenditure"
MPLADS_0895,Maharashtra,District_9,Drainage,454911,4404489,4950935,83,352,Agency_7,In Progress,19.225107,75.482399,1,Normal,0.0100543892081876,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0896,Telangana,District_18,Road,2558164,2008615,39092,14,332,Agency_6,In Progress,18.179917,77.728947,1,Normal,0.0380193386118858,25,LOW,Severe project delay
MPLADS_0897,Maharashtra,District_24,Drainage,3369343,1028534,667191,95,485,Agency_18,Delayed,18.486284,77.797745,-1,Anomaly,-0.000150287754687,45,MEDIUM,"Severe project delay, AI detected unusual pattern"
MPLADS_0898,Telangana,District_27,Community Hall,3693394,4518262,2397807,32,496,Agency_19,Delayed,17.804481,78.726759,1,Normal,0.0235292708324061,25,LOW,Severe project delay
MPLADS_0899,Karnataka,District_21,Drainage,1787075,2419320,893435,16,395,Agency_11,Delayed,18.456939,78.049448,1,Normal,0.074177776585852,25,LOW,Severe project delay
MPLADS_0900,Karnataka,District_2,Hospital,1219070,3914376,4091534,23,54,Agency_12,Completed,15.863842,76.619136,1,Normal,0.048918147488135,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0901,Maharashtra,District_29,Drainage,4187075,945668,1900576,29,306,Agency_10,In Progress,19.634293,74.27089,1,Normal,0.0801455852821512,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0902,Maharashtra,District_26,Drainage,221277,2729276,3519934,61,357,Agency_13,In Progress,18.168395,72.927514,1,Normal,0.0660404163064533,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0903,Telangana,District_11,Community Hall,4736270,1368155,3469379,12,422,Agency_12,In Progress,17.749739,79.263493,1,Normal,0.0268001950497831,55,MEDIUM,"Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0904,Tamil Nadu,District_27,Drainage,2443455,1034588,217580,61,416,Agency_10,Delayed,9.275399,80.248921,1,Normal,0.0511602968384616,25,LOW,Severe project delay
MPLADS_0905,Telangana,District_28,Community Hall,1411212,4499399,779032,46,160,Agency_18,Completed,19.528764,79.944144,1,Normal,0.0729264103965555,15,LOW,Project delay
MPLADS_0906,Maharashtra,District_6,Hospital,1653344,4052761,1682992,15,284,Agency_4,Delayed,19.067013,79.820744,1,Normal,0.0799035095039109,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0907,Kerala,District_26,Community Hall,3323751,531632,4752256,65,324,Agency_5,Not Started,8.801001,76.855325,1,Normal,0.049633435189016,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0908,Maharashtra,District_8,Road,2519491,1359752,3782380,80,197,Agency_5,Not Started,16.411335,79.191948,1,Normal,0.0920231080465034,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0909,Kerala,District_4,Community Hall,2972321,4081103,4368548,95,158,Agency_12,In Progress,9.468531,77.080436,1,Normal,0.0436341250219153,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0910,Andhra Pradesh,District_18,Hospital,1431710,579954,486857,42,79,Agency_3,Delayed,18.830678,77.905247,1,Normal,0.0449879212120356,0,LOW,No major risk detected
MPLADS_0911,Maharashtra,District_28,Drinking Water,2641822,4100807,1670100,7,30,Agency_8,Not Started,18.607391,80.742195,1,Normal,0.0386476005812275,0,LOW,No major risk detected
MPLADS_0912,Andhra Pradesh,District_11,Drainage,2107797,3063337,21017,2,472,Agency_2,Not Started,15.790489,83.694735,-1,Anomaly,-0.0170567751022784,45,MEDIUM,"Severe project delay, AI detected unusual pattern"
